Time,Src Port,Dst Port,Source,Destination,Protocol,Length
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1157
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1046
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1395
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1514
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,1276
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,419
2016-12-21 20:58:00,80,49317,195.133.201.36,10.12.21.103,TCP,419
2016-12-21 20:58:00,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:01,49317,80,10.12.21.103,195.133.201.36,TCP,60
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.0,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.1,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.2,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.3,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.4,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.5,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.6,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.7,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.8,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.9,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.10,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.11,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.12,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.13,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.14,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.15,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.16,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.17,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.18,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.19,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.20,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.21,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.22,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.23,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.24,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.25,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.26,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.27,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.28,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.29,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.30,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.4.1.31,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.0,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.1,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.2,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.3,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.4,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.5,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.6,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.7,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.8,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.9,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.10,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.11,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.12,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.13,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.14,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.15,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.16,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.17,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.18,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.19,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.20,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.21,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.22,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.23,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.24,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.25,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.26,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.27,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.28,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.29,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.30,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,77.15.1.31,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.0,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.1,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.2,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.3,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.4,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.5,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.6,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.7,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.8,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.9,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.10,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.11,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.12,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.13,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.14,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.15,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.16,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.17,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.18,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.19,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.20,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.21,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.22,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.23,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.24,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.25,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.26,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.27,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.28,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.29,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.30,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.31,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.32,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.33,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.34,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.35,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.36,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.37,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.38,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.39,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.40,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.41,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.42,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.43,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.44,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.45,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.46,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.47,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.48,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.49,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.50,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.51,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.52,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.53,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.54,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.55,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.56,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.57,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.58,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.59,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.60,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.61,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.62,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.63,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.64,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.65,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.66,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.67,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.68,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.69,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.70,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.71,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.72,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.73,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.74,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.75,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.76,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.77,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.78,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.79,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.80,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.81,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.82,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.83,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.84,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.85,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.86,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.87,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.88,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.89,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.90,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.91,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.92,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.93,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.94,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.95,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.96,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.97,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.98,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.99,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.100,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.101,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.102,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.103,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.104,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.105,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.106,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.107,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.108,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.109,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.110,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.111,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.112,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.113,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.114,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.115,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.116,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.117,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.118,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.119,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.120,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.121,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.122,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.123,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.124,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.125,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.126,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.127,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.128,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.129,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.130,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.131,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.132,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.133,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.134,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.135,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.136,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.137,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.138,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.139,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.140,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.141,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.142,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.143,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.144,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.145,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.146,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.147,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.148,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.149,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.150,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.151,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.152,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.153,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.154,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.155,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.156,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.157,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.158,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.159,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.160,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.161,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.162,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.163,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.164,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.165,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.166,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.167,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.168,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.169,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.170,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.171,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.172,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.173,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.174,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.175,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.176,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.177,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.178,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.179,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.180,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.181,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.182,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.183,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.184,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.185,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.186,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.187,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.188,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.189,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.190,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.191,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.192,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.193,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.194,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.195,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.196,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.197,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.198,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.199,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.200,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.201,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.202,UDP,67
2016-12-21 20:58:07,60148,6892,10.12.21.103,91.239.24.203,UDP,67
